resultId,raceId,driverId,constructorId,number,grid,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapSpeed,status,fastestlaptime_ms
21731,880,3,131,9,6,R,20,0.0,26,\N,18,18,206.926,Electrical,92259
21732,880,813,3,16,17,R,21,0.0,24,\N,12,21,205.465,Spun off,92914
21733,880,807,15,11,11,W,22,0.0,0,\N,\N,0,\N,Fuel system,-100
21734,881,20,9,1,1,1,1,25.0,56,5936681,45,3,198.661,Finished,100446
21735,881,17,9,2,5,2,2,18.0,56,5940979,45,6,198.190,Finished,100685
21736,881,1,131,10,4,3,3,15.0,56,5948862,32,10,197.570,Finished,101001
21737,881,3,131,9,6,4,4,12.0,56,5949321,44,8,198.052,Finished,100755
21738,881,13,6,4,2,5,5,10.0,56,5962329,50,2,199.937,Finished,99805
21739,881,154,208,8,11,6,6,8.0,56,5972245,37,11,197.131,Finished,101226
21740,881,8,208,7,10,7,7,6.0,56,5985160,37,13,196.079,Finished,101769
21741,881,807,15,11,12,8,8,4.0,56,5989725,46,7,198.107,Finished,100727
21742,881,815,1,6,9,9,9,2.0,56,6009038,56,1,201.159,Finished,99199
21743,881,818,5,18,17,10,10,1.0,56,6023805,45,4,198.571,Finished,100491
21744,881,822,3,17,18,11,11,0.0,56,6025291,54,12,196.845,Finished,101372
21745,881,821,15,12,14,12,12,0.0,55,\N,54,9,197.711,+1 Lap,100929
21746,881,824,206,22,19,13,13,0.0,55,\N,47,14,194.827,+1 Lap,102423
21747,881,819,207,20,20,14,14,0.0,55,\N,51,17,193.845,+1 Lap,102942
21748,881,823,207,21,22,15,15,0.0,55,\N,44,20,193.441,+1 Lap,103157
21749,881,820,206,23,21,16,16,0.0,54,\N,44,19,193.454,+2 Laps,103150
21750,881,18,1,5,7,17,17,0.0,53,\N,43,5,198.444,Withdrew,100556
21751,881,817,5,19,13,18,18,0.0,51,\N,35,15,194.527,Retired,102581
21752,881,813,3,16,16,R,19,0.0,45,\N,34,21,192.865,Retired,103465
21753,881,16,10,15,8,R,20,0.0,27,\N,24,16,194.129,Wheel nut,102791
21754,881,814,10,14,15,R,21,0.0,22,\N,19,18,193.559,Wheel nut,103094
21755,881,4,6,3,3,R,22,0.0,1,\N,\N,0,\N,Collision,-100
21756,882,4,6,3,3,1,1,25.0,56,5786945,46,4,197.210,Finished,99506
21757,882,8,208,7,2,2,2,18.0,56,5797113,51,5,196.324,Finished,99955
21758,882,1,131,10,1,3,3,15.0,56,5799267,50,6,196.273,Finished,99981
21759,882,20,9,1,9,4,4,12.0,56,5799470,53,1,202.706,Finished,96808
21760,882,18,1,5,8,5,5,10.0,56,5822230,56,2,200.122,Finished,98058
21761,882,13,6,4,5,6,6,8.0,56,5827772,55,10,195.680,Finished,100283
21762,882,817,5,19,7,7,7,6.0,56,5829636,55,9,195.766,Finished,100240
21763,882,814,10,14,11,8,8,4.0,56,5838029,55,7,196.038,Finished,100101
21764,882,154,208,8,6,9,9,2.0,56,5840368,55,11,195.137,Finished,100563
21765,882,807,15,11,10,10,10,1.0,56,5843543,31,12,195.007,Finished,100630
21766,882,815,1,6,12,11,11,0.0,56,5850805,55,14,193.754,Finished,101281
21767,882,818,5,18,15,12,12,0.0,56,5859549,56,8,195.965,Finished,100138
21768,882,822,3,17,16,13,13,0.0,56,5880806,53,3,199.832,Finished,98200
21769,882,813,3,16,14,14,14,0.0,56,5882398,54,13,194.354,Finished,100968
21770,882,824,206,22,18,15,15,0.0,55,\N,35,15,193.265,+1 Lap,101537
21771,882,819,207,20,20,16,16,0.0,55,\N,48,17,192.393,+1 Lap,101997
21772,882,820,206,23,19,17,17,0.0,55,\N,39,16,192.429,+1 Lap,101978
21773,882,823,207,21,21,18,18,0.0,55,\N,42,18,191.717,+1 Lap,102357
21774,882,3,131,9,4,R,19,0.0,21,\N,7,19,189.823,Suspension,103378
21775,882,17,9,2,22,R,20,0.0,15,\N,12,20,189.754,Wheel,103416
21776,882,16,10,15,13,R,21,0.0,5,\N,3,21,188.223,Collision,104257
21777,882,821,15,12,17,R,22,0.0,4,\N,2,22,187.292,Collision,104775
21778,883,20,9,1,2,1,1,25.0,57,5760498,55,1,200.938,Finished,96961
21779,883,8,208,7,8,2,2,18.0,57,5769609,57,8,198.476,Finished,98164
21780,883,154,208,8,11,3,3,15.0,57,5780005,52,5,199.567,Finished,97627
21781,883,814,10,14,5,4,4,12.0,57,5782225,57,12,198.128,Finished,98336
21782,883,1,131,10,9,5,5,10.0,57,5795728,48,11,198.395,Finished,98204
21783,883,815,1,6,12,6,6,8.0,57,5796496,41,7,198.984,Finished,97913
21784,883,17,9,2,7,7,7,6.0,57,5797742,52,13,197.684,Finished,98557
21785,883,4,6,3,3,8,8,4.0,57,5798072,41,3,200.436,Finished,97204
21786,883,3,131,9,1,9,9,2.0,57,5801624,48,4,199.647,Finished,97588
21787,883,18,1,5,10,10,10,1.0,57,5807129,49,6,199.330,Finished,97743
21788,883,813,3,16,17,11,11,0.0,57,5826948,57,17,196.875,Finished,98962
21789,883,807,15,11,14,12,12,0.0,57,5833431,43,15,197.258,Finished,98770
21790,883,16,10,15,6,13,13,0.0,57,5837217,44,2,200.712,Finished,97070
21791,883,822,3,17,15,14,14,0.0,57,5842009,57,9,198.419,Finished,98192
21792,883,13,6,4,4,15,15,0.0,57,5846862,42,16,197.120,Finished,98839
21793,883,817,5,19,13,16,16,0.0,56,\N,51,21,195.655,+1 Lap,99579
21794,883,819,207,20,18,17,17,0.0,56,\N,37,20,195.720,+1 Lap,99545
21795,883,821,15,12,22,18,18,0.0,56,\N,45,10,198.399,+1 Lap,98202
21796,883,824,206,22,19,19,19,0.0,56,\N,50,14,197.286,+1 Lap,98756
21797,883,820,206,23,21,20,20,0.0,56,\N,50,18,196.246,+1 Lap,99279
21798,883,823,207,21,20,21,21,0.0,55,\N,49,19,196.138,+2 Laps,99334
21799,883,818,5,18,16,R,22,0.0,16,\N,4,22,188.960,Puncture,103107
21800,884,4,6,3,5,1,1,25.0,66,5956596,53,5,193.329,Finished,86681
21801,884,8,208,7,4,2,2,18.0,66,5965934,47,6,193.160,Finished,86757
21802,884,13,6,4,9,3,3,15.0,66,5982645,56,2,193.971,Finished,86394
21803,884,20,9,1,3,4,4,12.0,66,5994869,55,9,192.541,Finished,87036
21804,884,17,9,2,7,5,5,10.0,66,6004559,55,8,192.583,Finished,87017
21805,884,3,131,9,1,6,6,8.0,66,6024616,56,11,191.321,Finished,87591
21806,884,814,10,14,10,7,7,6.0,66,6025584,55,7,193.117,Finished,86776
21807,884,18,1,5,14,8,8,4.0,66,6036102,55,14,190.524,Finished,87957
21808,884,815,1,6,8,9,9,2.0,66,6038334,55,10,192.066,Finished,87251
21809,884,817,5,19,11,10,10,1.0,65,\N,55,16,190.252,+1 Lap,88083
21810,884,821,15,12,19,11,11,0.0,65,\N,56,1,194.370,+1 Lap,86217
21811,884,1,131,10,2,12,12,0.0,65,\N,53,13,190.659,+1 Lap,87895
21812,884,16,10,15,13,13,13,0.0,65,\N,38,3,193.590,+1 Lap,86564
21813,884,813,3,16,17,14,14,0.0,65,\N,56,12,190.759,+1 Lap,87849
21814,884,807,15,11,15,15,15,0.0,65,\N,58,4,193.541,+1 Lap,86586
21815,884,822,3,17,16,16,16,0.0,65,\N,27,20,186.724,+1 Lap,89747
21816,884,819,207,20,22,17,17,0.0,65,\N,43,19,187.529,+1 Lap,89362
21817,884,824,206,22,20,18,18,0.0,64,\N,55,18,188.537,+2 Laps,88884
21818,884,820,206,23,21,19,19,0.0,64,\N,49,15,190.408,+2 Laps,88011
21819,884,818,5,18,12,20,20,0.0,52,\N,41,17,189.933,Accident,88231
21820,884,823,207,21,18,21,21,0.0,21,\N,11,21,184.973,Wheel,90597
21821,884,154,208,8,6,22,22,0.0,8,\N,5,22,183.879,Suspension,91136
21822,885,3,131,9,1,1,1,25.0,78,8272056,74,6,153.510,Finished,78327
21823,885,20,9,1,3,2,2,18.0,78,8275944,77,1,157.018,Finished,76577
21824,885,17,9,2,4,3,3,15.0,78,8278370,77,4,153.637,Finished,78262
21825,885,1,131,10,2,4,4,12.0,78,8285950,76,3,153.891,Finished,78133
21826,885,16,10,15,8,5,5,10.0,78,8293533,74,5,153.578,Finished,78292
21827,885,18,1,5,9,6,6,8.0,78,8295159,76,8,152.743,Finished,78720
21828,885,4,6,3,6,7,7,6.0,78,8298790,77,12,151.550,Finished,79340
21829,885,818,5,18,10,8,8,4.0,78,8299279,77,10,151.912,Finished,79151
21830,885,814,10,14,17,9,9,2.0,78,8299664,77,11,151.789,Finished,79215
21831,885,8,208,7,5,10,10,1.0,78,8308638,78,2,155.364,Finished,77392
21832,885,807,15,11,11,11,11,0.0,78,8314628,29,15,150.576,Finished,79853
21833,885,822,3,17,14,12,12,0.0,78,8314747,68,20,148.589,Finished,80920
21834,885,821,15,12,19,13,13,0.0,78,8315268,71,7,152.811,Finished,78685
21835,885,820,206,23,22,14,14,0.0,78,8321941,78,9,152.171,Finished,79015
21836,885,823,207,21,15,15,15,0.0,78,8334646,50,17,149.377,Finished,80494
21837,885,815,1,6,7,16,16,0.0,72,\N,27,14,151.188,Suspension,79530
21838,885,154,208,8,13,R,17,0.0,63,\N,57,21,148.501,Collision,80969
21839,885,817,5,19,12,R,18,0.0,61,\N,26,13,151.386,Collision,79426
21840,885,824,206,22,20,R,19,0.0,58,\N,49,18,149.149,Brakes,80617
21841,885,813,3,16,16,R,20,0.0,44,\N,8,19,148.662,Collision,80881
21842,885,13,6,4,21,R,21,0.0,28,\N,28,16,150.179,Accident,80064
21843,885,819,207,20,18,R,22,0.0,7,\N,4,22,145.266,Gearbox,82771
21844,886,20,9,1,1,1,1,25.0,70,5529143,55,5,205.060,Finished,76561
21845,886,4,6,3,6,2,2,18.0,70,5543551,69,2,206.023,Finished,76203
21846,886,1,131,10,2,3,3,15.0,70,5545085,69,3,205.615,Finished,76354
21847,886,17,9,2,5,4,4,12.0,70,5554874,69,1,206.080,Finished,76182
21848,886,3,131,9,4,5,5,10.0,70,5598868,70,4,205.132,Finished,76533
21849,886,818,5,18,7,6,6,8.0,69,\N,61,13,201.512,+1 Lap,77908
21850,886,814,10,14,17,7,7,6.0,69,\N,63,12,201.688,+1 Lap,77841
21851,886,13,6,4,16,8,8,4.0,69,\N,69,6,204.052,+1 Lap,76939
21852,886,8,208,7,10,9,9,2.0,69,\N,61,11,201.882,+1 Lap,77765
21853,886,16,10,15,8,10,10,1.0,69,\N,68,10,202.069,+1 Lap,77694
21854,886,815,1,6,12,11,11,0.0,69,\N,69,7,202.918,+1 Lap,77369
21855,886,18,1,5,14,12,12,0.0,69,\N,68,8,202.685,+1 Lap,77458
21856,886,154,208,8,22,13,13,0.0,69,\N,62,9,202.296,+1 Lap,77607
21857,886,822,3,17,3,14,14,0.0,69,\N,63,14,201.266,+1 Lap,78004
21858,886,817,5,19,11,15,15,0.0,68,\N,68,16,200.615,+2 Laps,78257
21859,886,813,3,16,13,16,16,0.0,68,\N,68,15,201.006,+2 Laps,78105
21860,886,824,206,22,19,17,17,0.0,68,\N,68,17,199.049,+2 Laps,78873
21861,886,819,207,20,18,18,18,0.0,67,\N,60,19,197.777,+3 Laps,79380
21862,886,820,206,23,20,19,19,0.0,67,\N,67,21,197.315,+3 Laps,79566
21863,886,821,15,12,15,20,20,0.0,63,\N,52,20,197.533,Accident,79478
21864,886,807,15,11,9,R,21,0.0,45,\N,40,18,198.588,Collision,79056
21865,886,823,207,21,21,R,22,0.0,43,\N,42,22,191.900,Collision,81811
21866,887,3,131,9,2,1,1,25.0,52,5579456,50,2,226.744,Finished,93531
21867,887,17,9,2,4,2,2,18.0,52,5580221,52,1,227.059,Finished,93401
21868,887,4,6,3,9,3,3,15.0,52,5586580,50,3,225.396,Finished,94090
21869,887,1,131,10,1,4,4,12.0,52,5587212,51,4,225.231,Finished,94158
21870,887,8,208,7,8,5,5,10.0,52,5590713,49,8,222.339,Finished,95384
21871,887,13,6,4,11,6,6,8.0,52,5594029,51,6,222.598,Finished,95273
21872,887,16,10,15,6,7,7,6.0,52,5595791,35,12,221.002,Finished,95961
21873,887,817,5,19,5,8,8,4.0,52,5595999,37,11,221.080,Finished,95926
21874,887,814,10,14,21,9,9,2.0,52,5597399,52,7,222.465,Finished,95330
21875,887,807,15,11,14,10,10,1.0,52,5599165,48,13,220.882,Finished,96013
21876,887,813,3,16,15,11,11,0.0,52,5600591,52,10,221.126,Finished,95907
21877,887,822,3,17,16,12,12,0.0,52,5604550,52,15,220.196,Finished,96312
21878,887,18,1,5,10,13,13,0.0,52,5605425,39,16,220.096,Finished,96356
21879,887,821,15,12,17,14,14,0.0,52,5605741,32,17,219.906,Finished,96439
21880,887,819,207,20,18,15,15,0.0,52,5611069,52,18,218.430,Finished,97091
21881,887,824,206,22,19,16,16,0.0,52,5615553,51,19,216.452,Finished,97978
21882,887,820,206,23,20,17,17,0.0,52,5647116,50,22,213.881,Finished,99156
21883,887,823,207,21,22,18,18,0.0,52,5647215,50,21,214.821,Finished,98722
21884,887,154,208,8,7,19,19,0.0,51,\N,48,9,221.804,Retired,95614
21885,887,815,1,6,13,20,20,0.0,46,\N,37,14,220.611,Wheel,96131
21886,887,20,9,1,3,R,21,0.0,41,\N,37,5,223.195,Gearbox,95018
21887,887,818,5,18,12,R,22,0.0,35,\N,30,20,215.590,Tyre,98370
21888,888,20,9,1,2,1,1,25.0,60,6074711,59,5,196.814,Finished,94164
21889,888,8,208,7,4,2,2,18.0,60,6075719,57,2,197.647,Finished,93767
21890,888,154,208,8,5,3,3,15.0,60,6080541,57,10,195.956,Finished,94576
21891,888,4,6,3,8,4,4,12.0,60,6082432,51,1,198.279,Finished,93468
21892,888,1,131,10,1,5,5,10.0,60,6101638,57,4,196.830,Finished,94156
21893,888,18,1,5,9,6,6,8.0,60,6102707,49,7,196.736,Finished,94201
21894,888,17,9,2,3,7,7,6.0,60,6112273,55,11,195.530,Finished,94782
21895,888,815,1,6,13,8,8,4.0,60,6113017,50,15,192.780,Finished,96134
21896,888,3,131,9,11,9,9,2.0,60,6121532,55,6,196.778,Finished,94181
21897,888,807,15,11,10,10,10,1.0,60,6124603,58,8,196.647,Finished,94244
21898,888,814,10,14,12,11,11,0.0,60,6128482,43,16,191.918,Finished,96566
21899,888,817,5,19,6,12,12,0.0,60,6131686,58,14,193.086,Finished,95982
21900,888,16,10,15,15,13,13,0.0,60,6132449,60,13,193.420,Finished,95816
21901,888,821,15,12,14,14,14,0.0,60,6134871,56,12,193.469,Finished,95792
21902,888,813,3,16,18,15,15,0.0,60,6136640,56,9,196.544,Finished,94293
21903,888,822,3,17,17,16,16,0.0,59,\N,56,3,197.216,+1 Lap,93972
21904,888,819,207,20,22,17,17,0.0,59,\N,51,17,189.916,+1 Lap,97584
21905,888,823,207,21,20,18,18,0.0,59,\N,40,19,188.133,+1 Lap,98509
21906,888,820,206,23,21,19,19,0.0,59,\N,47,18,188.374,+1 Lap,98383
21907,888,818,5,18,16,R,20,0.0,22,\N,12,21,186.670,Hydraulics,99281
21908,888,824,206,22,19,R,21,0.0,21,\N,20,22,185.617,Engine,99844
21909,888,13,6,4,7,R,22,0.0,3,\N,3,20,187.408,Spun off,98890
21910,890,1,131,10,1,1,1,25.0,70,6149445,69,3,186.322,Finished,84646
21911,890,8,208,7,6,2,2,18.0,70,6160383,61,6,184.982,Finished,85260
21912,890,20,9,1,2,3,3,15.0,70,6161904,57,2,186.529,Finished,84553
21913,890,17,9,2,10,4,4,12.0,70,6167489,61,1,187.603,Finished,84069
21914,890,4,6,3,5,5,5,10.0,70,6180856,56,8,184.692,Finished,85394
21915,890,154,208,8,3,6,6,8.0,70,6201740,54,7,184.834,Finished,85328
21916,890,18,1,5,13,7,7,6.0,70,6203264,56,11,182.975,Finished,86195
21917,890,13,6,4,7,8,8,4.0,70,6205892,59,5,185.164,Finished,85176
21918,890,815,1,6,9,9,9,2.0,69,\N,59,10,183.086,+1 Lap,86143
21919,890,813,3,16,15,10,10,1.0,69,\N,69,9,184.254,+1 Lap,85597
21920,890,807,15,11,12,11,11,0.0,69,\N,58,14,181.826,+1 Lap,86740
21921,890,818,5,18,14,12,12,0.0,69,\N,53,12,182.349,+1 Lap,86491
21922,890,817,5,19,8,13,13,0.0,69,\N,58,15,181.568,+1 Lap,86863
21923,890,823,207,21,20,14,14,0.0,68,\N,47,17,180.302,+2 Laps,87473
21924,890,819,207,20,19,15,15,0.0,68,\N,54,18,179.784,+2 Laps,87725
21925,890,824,206,22,21,16,16,0.0,67,\N,57,20,178.715,+3 Laps,88250
21926,890,820,206,23,22,17,17,0.0,67,\N,65,19,178.897,+3 Laps,88160
21927,890,814,10,14,18,18,18,0.0,66,\N,55,13,182.103,Hydraulics,86608
21928,890,3,131,9,4,19,19,0.0,64,\N,62,4,185.354,Engine,85089
21929,890,822,3,17,16,R,20,0.0,42,\N,41,16,181.018,Hydraulics,87127
21930,890,821,15,12,17,R,21,0.0,28,\N,16,22,176.940,Transmission,89135
21931,890,16,10,15,11,R,22,0.0,19,\N,12,21,178.113,Hydraulics,88548
21932,891,20,9,1,2,1,1,25.0,44,5022196,40,1,227.657,Finished,110756
21933,891,4,6,3,9,2,2,18.0,44,5039065,36,4,226.375,Finished,111383
21934,891,1,131,10,1,3,3,15.0,44,5049930,39,7,225.943,Finished,111596
21935,891,3,131,9,4,4,4,12.0,44,5052068,39,6,225.971,Finished,111582
21936,891,17,9,2,3,5,5,10.0,44,5056041,31,5,226.347,Finished,111396
21937,891,18,1,5,6,6,6,8.0,44,5062990,36,2,227.519,Finished,110823
21938,891,13,6,4,10,7,7,6.0,44,5076118,40,9,224.763,Finished,112182
21939,891,154,208,8,7,8,8,4.0,44,5078042,34,11,224.133,Finished,112497
21940,891,16,10,15,12,9,9,2.0,44,5091743,35,10,224.675,Finished,112226
21941,891,817,5,19,19,10,10,1.0,44,5095666,38,3,227.224,Finished,110967
21942,891,815,1,6,13,11,11,0.0,44,5104132,34,16,222.208,Finished,113472
21943,891,818,5,18,18,12,12,0.0,44,5108936,29,14,223.008,Finished,113065
21944,891,807,15,11,11,13,13,0.0,44,5110454,41,15,222.919,Finished,113110
21945,891,821,15,12,21,14,14,0.0,44,5122632,30,8,225.432,Finished,111848
21946,891,822,3,17,20,15,15,0.0,44,5129652,31,13,223.754,Finished,112688
21947,891,823,207,21,14,16,16,0.0,43,\N,43,18,221.188,+1 Lap,113995
21948,891,813,3,16,17,17,17,0.0,43,\N,35,12,223.970,+1 Lap,112579
21949,891,824,206,22,15,18,18,0.0,43,\N,37,20,219.457,+1 Lap,114894
21950,891,820,206,23,16,19,19,0.0,42,\N,31,21,219.400,+2 Laps,114924
21951,891,814,10,14,5,R,20,0.0,26,\N,21,19,219.719,Collision,114757
21952,891,8,208,7,8,R,21,0.0,25,\N,20,17,221.785,Brakes,113688
21953,891,819,207,20,22,R,22,0.0,8,\N,7,22,214.901,Oil leak,117330
21954,892,20,9,1,1,1,1,25.0,53,4713352,52,12,239.187,Finished,87190
21955,892,4,6,3,5,2,2,18.0,53,4718819,52,5,240.270,Finished,86797
21956,892,17,9,2,2,3,3,15.0,53,4719702,53,3,240.567,Finished,86690
21957,892,13,6,4,4,4,4,12.0,53,4722713,48,10,239.448,Finished,87095
21958,892,807,15,11,3,5,5,10.0,53,4723707,48,4,240.495,Finished,86716
21959,892,3,131,9,6,6,6,8.0,53,4724351,50,2,241.095,Finished,86500
21960,892,817,5,19,7,7,7,6.0,53,4745681,52,13,238.903,Finished,87294
21961,892,154,208,8,13,8,8,4.0,53,4746482,52,8,239.591,Finished,87043
21962,892,1,131,10,12,9,9,2.0,53,4746879,51,1,242.924,Finished,85849
21963,892,18,1,5,9,10,10,1.0,53,4751679,46,16,237.445,Finished,87830
21964,892,8,208,7,11,11,11,0.0,53,4752047,45,6,239.853,Finished,86948
21965,892,815,1,6,8,12,12,0.0,53,4753117,44,15,238.049,Finished,87607
21966,892,821,15,12,16,13,13,0.0,53,4754232,53,9,239.457,Finished,87092
21967,892,813,3,16,14,14,14,0.0,53,4762437,51,7,239.762,Finished,86981
21968,892,822,3,17,18,15,15,0.0,53,4770179,53,11,239.253,Finished,87166
21969,892,16,10,15,17,16,16,0.0,52,\N,38,14,238.564,+1 Lap,87418
21970,892,819,207,20,20,17,17,0.0,52,\N,52,17,235.328,+1 Lap,88620
21971,892,823,207,21,19,18,18,0.0,52,\N,52,18,235.214,+1 Lap,88663
21972,892,824,206,22,21,19,19,0.0,52,\N,47,20,232.767,+1 Lap,89595
21973,892,820,206,23,22,20,20,0.0,52,\N,48,19,233.037,+1 Lap,89491
21974,892,818,5,18,10,R,21,0.0,14,\N,14,21,232.469,Transmission,89710
21975,892,814,10,14,15,R,22,0.0,0,\N,\N,0,\N,Accident,-100
21976,893,20,9,1,1,1,1,25.0,61,7153132,46,1,167.940,Finished,108574
21977,893,4,6,3,7,2,2,18.0,61,7185759,44,11,164.149,Finished,111082
21978,893,8,208,7,13,3,3,15.0,61,7197052,55,13,164.063,Finished,111140
21979,893,3,131,9,2,4,4,12.0,61,7204287,51,6,165.233,Finished,110353
21980,893,1,131,10,5,5,5,10.0,61,7206291,59,4,165.890,Finished,109916
21981,893,13,6,4,6,6,6,8.0,61,7217009,45,7,165.000,Finished,110509
21982,893,18,1,5,8,7,7,6.0,61,7236486,46,15,163.182,Finished,111740
21983,893,815,1,6,14,8,8,4.0,61,7236952,46,16,162.911,Finished,111926
21984,893,807,15,11,11,9,9,2.0,61,7237393,47,18,162.533,Finished,112186
21985,893,16,10,15,15,10,10,1.0,61,7237800,43,2,166.283,Finished,109656
21986,893,813,3,16,18,11,11,0.0,61,7241611,46,8,164.703,Finished,110708
21987,893,821,15,12,10,12,12,0.0,61,7251026,37,17,162.793,Finished,112007
21988,893,822,3,17,16,13,13,0.0,61,7258293,53,14,163.232,Finished,111706
21989,893,818,5,18,12,14,14,0.0,61,7266644,45,5,165.270,Finished,110328
21990,893,17,9,2,4,15,15,0.0,60,\N,51,3,166.091,Water pressure,109783
21991,893,823,207,21,20,16,16,0.0,60,\N,44,19,162.120,+1 Lap,112472
21992,893,820,206,23,22,17,17,0.0,60,\N,50,21,161.304,+1 Lap,113041
21993,893,824,206,22,21,18,18,0.0,60,\N,45,20,161.508,+1 Lap,112898
21994,893,819,207,20,19,19,19,0.0,60,\N,58,10,164.285,+1 Lap,110990
21995,893,814,10,14,17,20,20,0.0,54,\N,45,9,164.657,Accident,110739
21996,893,154,208,8,3,R,21,0.0,37,\N,35,12,164.126,Pneumatics,111097
21997,893,817,5,19,9,R,22,0.0,23,\N,23,22,161.288,Accident,113051
21998,894,20,9,1,1,1,1,25.0,55,6193701,53,1,199.388,Finished,101380
21999,894,8,208,7,9,2,2,18.0,55,6197925,51,3,198.225,Finished,101975
22000,894,154,208,8,3,3,3,15.0,55,6198628,46,2,198.300,Finished,101936
22001,894,807,15,11,7,4,4,12.0,55,6217815,53,6,197.002,Finished,102608
22002,894,1,131,10,2,5,5,10.0,55,6218956,53,5,197.134,Finished,102539
22003,894,4,6,3,5,6,6,8.0,55,6219890,54,7,196.808,Finished,102709
22004,894,3,131,9,4,7,7,6.0,55,6220399,54,4,197.265,Finished,102471
22005,894,18,1,5,11,8,8,4.0,55,6225963,45,12,196.113,Finished,103073
22006,894,13,6,4,6,9,9,2.0,55,6228091,47,10,196.340,Finished,102954
22007,894,815,1,6,10,10,10,1.0,55,6228856,47,11,196.303,Finished,102973
22008,894,821,15,12,8,11,11,0.0,55,6229691,55,8,196.741,Finished,102744
22009,894,822,3,17,17,12,12,0.0,55,6240750,44,14,194.610,Finished,103869
22010,894,813,3,16,18,13,13,0.0,55,6243714,43,17,194.111,Finished,104136
22011,894,819,207,20,19,14,14,0.0,55,6257279,54,19,193.477,Finished,104477
22012,894,823,207,21,20,15,15,0.0,55,6258202,55,18,193.667,Finished,104375
22013,894,824,206,22,22,16,16,0.0,55,6261671,54,20,192.530,Finished,104991
22014,894,820,206,23,21,17,17,0.0,55,6266599,48,21,191.769,Finished,105408
22015,894,818,5,18,16,18,18,0.0,53,\N,52,15,194.197,+2 Laps,104090
22016,894,817,5,19,12,19,19,0.0,52,\N,52,9,196.353,+3 Laps,102947
22017,894,16,10,15,14,20,20,0.0,50,\N,43,16,194.188,Collision,104095
22018,894,17,9,2,13,R,21,0.0,36,\N,27,13,194.621,Collision,103863
22019,894,814,10,14,15,R,22,0.0,24,\N,10,22,189.961,Spun off,106411
22020,895,20,9,1,2,1,1,25.0,53,5209301,39,4,219.322,Finished,95317
22021,895,17,9,2,1,2,2,18.0,53,5216430,44,1,221.015,Finished,94587
22022,895,154,208,8,4,3,3,15.0,53,5219211,48,10,217.782,Finished,95991
22023,895,4,6,3,8,4,4,12.0,53,5254906,39,8,218.041,Finished,95877
22024,895,8,208,7,9,5,5,10.0,53,5256626,35,5,218.865,Finished,95515
22025,895,807,15,11,7,6,6,8.0,53,5260916,33,11,216.674,Finished,96482
22026,895,821,15,12,14,7,7,6.0,53,5280931,50,12,216.636,Finished,96499
22027,895,3,131,9,6,8,8,4.0,53,5281324,46,2,220.868,Finished,94650
22028,895,18,1,5,10,9,9,2.0,53,5290122,53,6,218.790,Finished,95549
22029,895,13,6,4,5,10,10,1.0,53,5298564,30,13,215.515,Finished,97001
22030,895,814,10,14,12,11,11,0.0,53,5307873,41,15,214.617,Finished,97407
22031,895,818,5,18,17,12,12,0.0,52,\N,52,9,218.000,+1 Lap,95895
22032,895,817,5,19,16,13,13,0.0,52,\N,52,3,220.008,+1 Lap,95020
22033,895,16,10,15,22,14,14,0.0,52,\N,29,14,214.705,+1 Lap,97366
22034,895,815,1,6,11,15,15,0.0,52,\N,46,7,218.114,+1 Lap,95845
22035,895,813,3,16,15,16,16,0.0,52,\N,30,16,214.581,+1 Lap,97423
22036,895,822,3,17,13,17,17,0.0,52,\N,43,18,213.632,+1 Lap,97856
22037,895,819,207,20,20,18,18,0.0,52,\N,51,17,214.436,+1 Lap,97489
22038,895,820,206,23,18,19,19,0.0,52,\N,45,19,211.777,+1 Lap,98713
22039,895,1,131,10,3,R,20,0.0,7,\N,3,20,206.569,Puncture,101202
22040,895,823,207,21,19,R,21,0.0,0,\N,\N,0,\N,Accident,-100
22041,895,824,206,22,21,R,22,0.0,0,\N,\N,0,\N,Accident,-100
22042,896,20,9,1,1,1,1,25.0,60,5472187,54,2,209.383,Finished,88116
22043,896,3,131,9,2,2,2,18.0,60,5502010,49,9,207.732,Finished,88816
22044,896,154,208,8,17,3,3,15.0,60,5512079,57,7,207.779,Finished,88795
22045,896,13,6,4,5,4,4,12.0,60,5513879,54,11,207.569,Finished,88886
22046,896,815,1,6,9,5,5,10.0,60,5516016,59,4,208.467,Finished,88503
22047,896,1,131,10,3,6,6,8.0,60,5524662,53,15,207.182,Finished,89051
22048,896,8,208,7,6,7,7,6.0,60,5540175,60,1,210.426,Finished,87679
22049,896,814,10,14,12,8,8,4.0,60,5545055,58,17,206.606,Finished,89300
22050,896,16,10,15,13,9,9,2.0,60,5546921,60,3,208.665,Finished,88419
22051,896,817,5,19,11,10,10,1.0,60,5548424,60,10,207.697,Finished,88831
22052,896,4,6,3,8,11,11,0.0,60,5550484,58,6,207.983,Finished,88709
22053,896,813,3,16,18,12,12,0.0,60,5551138,56,14,207.275,Finished,89012
22054,896,818,5,18,14,13,13,0.0,59,\N,53,16,206.653,+1 Lap,89280
22055,896,18,1,5,10,14,14,0.0,59,\N,57,8,207.737,+1 Lap,88814
22056,896,821,15,12,16,15,15,0.0,59,\N,49,5,208.046,+1 Lap,88682
22057,896,822,3,17,15,16,16,0.0,59,\N,52,12,207.471,+1 Lap,88928
